PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 25,55920.003,22991479.646,22991476.16,-2231962.01151,-2229995.05723,-7.45058059692e-09,1080526.4478, -4894154.4316, 4488601.3953,4,4,43.0210280291,77.1092227461,41.2249411746,278.385109745
GPS 1,55950.003,22184850.386,22184846.619,-3435283.53118,-3433665.70252,-3.25962901115e-09,530912.9354, -4925347.5529, 4552681.6745,4,4,53.8791341313,310.006512067,41.2249411746,278.385109745
GPS 2,55950.003,22005941.647,22005938.18,-3392580.22607,-3390948.67226,-1.86264514923e-09,661108.9739, -5080256.7847, 4361393.5178,4,4,69.7063842497,222.296716938,41.2249411746,278.385109745
GPS 3,55950.003,24647745.64,24647747.59,-918582.0204,-916869.454613,-4.19095158577e-09,1037000.0487, -5463480.4574, 3787194.1700,4,4,19.3513052391,164.260419876,41.2249411746,278.385109745
GPS 6,55950.003,25543535.804,25543536.566,-146767.360299,-145866.281583,-5.12227416039e-09,1390672.8252, -4298929.9681, 4985284.1156,4,4,13.1643492712,42.6453173767,41.2249411746,278.385109745
GPS 13,55950.003,24483909.055,24483904.958,-1147515.86627,-1141970.75879,-1.11758708954e-08,140657.5514, -4708052.3909, 4804402.7338,4,4,21.9158279158,314.101078426,41.2249411746,278.385109745
GPS 16,55950.003,21276527.742,21276522.66,-4188760.28575,-4186938.88657,-9.31322574615e-09,784038.3336, -4993901.6890, 4440051.4978,4,4,82.1663108927,80.1241838689,41.2249411746,278.385109745
GPS 20,55950.003,23642025.678,23642022.089,-1882420.67578,-1876810.93151,-6.98491930962e-09,327803.2933, -5236805.9662, 4211441.0555,4,4,32.3878151981,237.657390492,41.2249411746,278.385109745
GPS 25,55950.003,23002326.515,23002322.947,-2221115.17416,-2219148.22348,-7.45058059692e-09,1082810.5797, -4894284.1470, 4487909.4718,4,4,42.8552945933,77.3130383436,41.2249411746,278.385109745
GPS 1,55980.003,22173687.142,22173683.379,-3446446.76297,-3444828.91867,-3.25962901115e-09,532289.2160, -4926234.5706, 4551561.1209,4,4,54.0957011833,309.915383011,41.2249411746,278.385109745
GPS 2,55980.003,22001441.676,22001438.19,-3397080.20007,-3395448.64131,-1.86264514923e-09,661661.9506, -5079213.8454, 4362524.2311,4,4,69.9340741014,222.511236859,41.2249411746,278.385109745
GPS 3,55980.003,24628232.829,24628234.718,-938094.679945,-936382.049941,-4.19095158577e-09,1035795.7512, -5459604.0415, 3793109.3265,4,4,19.554255972,164.170081975,41.2249411746,278.385109745
GPS 6,55980.003,25554494.04,25554495.186,-135809.157001,-134907.925568,-5.12227416039e-09,1391298.3289, -4294140.0877, 4989236.1498,4,4,13.0596928444,42.484405949,41.2249411746,278.385109745
GPS 13,55980.003,24465622.905,24465618.777,-1165801.95464,-1160256.82517,-1.11758708954e-08,145523.2091, -4710546.5489, 4801812.3347,4,4,22.1176646564,314.115790341,41.2249411746,278.385109745
GPS 16,55980.003,21278859.473,21278854.389,-4186428.53707,-4184607.13375,-9.31322574615e-09,784590.7325, -4992911.8338, 4441067.0219,4,4,82.0169988432,78.7021139516,41.2249411746,278.385109745
GPS 20,55980.003,23656119.441,23656116.152,-1868326.89973,-1862717.17595,-6.98491930962e-09,326617.3817, -5238915.5313, 4208908.7223,4,4,32.2235104433,237.45113722,41.2249411746,278.385109745
GPS 25,55980.003,23013205.696,23013202.153,-2210236.03579,-2208269.09316,-7.45058059692e-09,1085103.6789, -4894418.1745, 4487209.4034,4,4,42.6895691961,77.5164006019,41.2249411746,278.385109745
GPS 1,56010.003,22162592.939,22162589.191,-3457540.94518,-3455923.10001,-3.25962901115e-09,533654.5538, -4927121.1369, 4550441.4742,4,4,54.3121779454,309.821595738,41.2249411746,278.385109745
GPS 2,56010.003,21997015.208,21997011.694,-3401506.66515,-3399875.10211,-1.86264514923e-09,662216.4283, -5078174.2478, 4363650.2154,4,4,70.1615681094,222.728929991,41.2249411746,278.385109745
GPS 3,56010.003,24608736.999,24608738.812,-957590.370814,-955877.682917,-4.19095158577e-09,1034597.1415, -5455763.2739, 3798958.1921,4,4,19.7574886506,164.079587907,41.2249411746,278.385109745
GPS 6,56010.003,25565535.282,25565536.632,-124767.832096,-123866.589609,-5.12227416039e-09,1391949.4144, -4289294.4285, 4993221.1672,4,4,12.9542859629,42.3242741272,41.2249411746,278.385109745
GPS 13,56010.003,24447366.465,24447362.321,-1184058.326,-1178513.14601,-1.11758708954e-08,150330.2269, -4713017.9836, 4799238.4605,4,4,22.319661499,314.129631579,41.2249411746,278.385109745
GPS 16,56010.003,21281285.949,21281280.865,-4184002.04898,-4182180.64373,-9.31322574615e-09,785147.8403, -4991922.5899, 4442080.5054,4,4,81.8624809221,77.3374831773,41.2249411746,278.385109745
GPS 20,56010.003,23670286.106,23670283.043,-1854160.28365,-1848550.5715,-6.98491930962e-09,325420.1267, -5241038.4979, 4206357.6519,4,4,32.0587305507,237.245983811,41.2249411746,278.385109745
GPS 25,56010.003,23024117.502,23024113.976,-2199324.2434,-2197357.31048,-7.45058059692e-09,1087405.8252, -4894556.5275, 4486501.1380,4,4,42.523851727,77.7193130555,41.2249411746,278.385109745
GPS 1,56040.003,22151568.174,22151564.421,-3468565.69969,-3466947.85629,-3.25962901115e-09,535009.0395, -4928007.2698, 4549322.7152,4,4,54.5285556036,309.725105835,41.2249411746,278.385109745
GPS 2,56040.003,21992662.126,21992658.573,-3405859.75338,-3404228.18823,-1.86264514923e-09,662772.4315, -5077137.9624, 4364771.5067,4,4,70.3888614197,222.949894126,41.2249411746,278.385109745
GPS 3,56040.003,24589258.676,24589260.397,-977068.579213,-975355.838499,-4.19095158577e-09,1033404.2924, -5451957.7923, 3804741.6851,4,4,19.9610011387,163.988931596,41.2249411746,278.385109745
GPS 6,56040.003,25576659.403,25576660.785,-113643.614124,-112742.418523,-5.12227416039e-09,1392626.2539, -4284392.1650, 4997239.5764,4,4,12.8481334005,42.1649239307,41.2249411746,278.385109745
GPS 13,56040.003,24429140.026,24429135.88,-1202284.65322,-1196739.44903,-1.11758708954e-08,155079.4137, -4715467.0442, 4796680.9797,4,4,22.5218165081,314.142595638,41.2249411746,278.385109745
GPS 16,56040.003,21283806.884,21283801.804,-4181481.10596,-4179659.69711,-9.31322574615e-09,785709.6846, -4990933.9381, 4443091.9649,4,4,81.7030649704,76.0288524295,41.2249411746,278.385109745
GPS 20,56040.003,23684524.986,23684522.047,-1839921.45625,-1834311.75825,-6.98491930962e-09,324211.4532, -5243175.0342, 4203787.5761,4,4,31.8934850255,237.041921653,41.2249411746,278.385109745
GPS 25,56040.003,23035061.854,23035058.319,-2188379.91309,-2186412.99069,-7.45058059692e-09,1089717.0999, -4894699.2197, 4485784.6227,4,4,42.3581420692,77.9217791726,41.2249411746,278.385109745
GPS 1,56070.003,22140613.058,22140609.297,-3479520.81662,-3477902.97041,-3.25962901115e-09,536352.7627, -4928892.9869, 4548204.8248,4,4,54.7448251311,309.625867931,41.2249411746,278.385109745
GPS 2,56070.003,21988382.079,21988378.503,-3410139.79699,-3408508.22425,-1.86264514923e-09,663329.9845, -5076104.9601, 4365888.1406,4,4,70.6159490225,223.174231403,41.2249411746,278.385109745
GPS 3,56070.003,24569798.264,24569799.838,-996528.843489,-994816.041945,-4.19095158577e-09,1032217.2720, -5448187.2348, 3810460.7134,4,4,20.1647912793,163.898106898,41.2249411746,278.385109745
GPS 6,56070.003,25587866.119,25587867.34,-102437.030771,-101535.915138,-5.12227416039e-09,1393329.0221, -4279432.4590, 5001291.7887,4,4,12.7412399416,42.0063573081,41.2249411746,278.385109745
GPS 13,56070.003,24410943.946,24410939.708,-1220480.66875,-1214935.44116,-1.11758708954e-08,159771.5665, -4717894.0745, 4794139.7600,4,4,22.724127713,314.154675941,41.2249411746,278.385109745
GPS 16,56070.003,21286421.813,21286416.76,-4178866.15424,-4177044.74665,-9.31322574615e-09,786276.2934, -4989945.8594, 4444101.4167,4,4,81.5390447093,74.7746264034,41.2249411746,278.385109745
GPS 20,56070.003,23698835.349,23698832.244,-1825611.15055,-1820001.45588,-6.98491930962e-09,322991.2851, -5245325.3103, 4201198.2231,4,4,31.7277832931,236.838942089,41.2249411746,278.385109745
GPS 25,56070.003,23046038.466,23046034.932,-2177403.32076,-2175436.4056,-7.45058059692e-09,1092037.5850, -4894846.2651, 4485059.8039,4,4,42.1924401002,78.1238023557,41.2249411746,278.385109745
GPS 1,56100.003,22129727.744,22129723.975,-3490406.12678,-3488788.27754,-3.25962901115e-09,537685.8121, -4929778.3059, 4547087.7837,4,4,54.9609772831,309.523835678,41.2249411746,278.385109745
GPS 2,56100.003,21984174.763,21984171.175,-3414347.10541,-3412715.53275,-1.86264514923e-09,663889.1118, -5075075.2123, 4367000.1520,4,4,70.8428257433,223.402048552,41.2249411746,278.385109745
GPS 3,56100.003,24550356.019,24550357.404,-1015970.93834,-1014258.07322,-4.19095158577e-09,1031036.1445, -5444451.2399, 3816116.1743,4,4,20.3688568944,163.807107611,41.2249411746,278.385109745
GPS 6,56100.003,25599154.701,25599156.092,-91148.5299888,-90247.4411297,-5.12227416039e-09,1394057.8954, -4274414.4599, 5005378.2174,4,4,12.6336103801,41.8485761385,41.2249411746,278.385109745
GPS 13,56100.003,24392778.342,24392774.023,-1238646.20761,-1233100.94316,-1.11758708954e-08,164407.4709, -4720299.4131, 4791614.6678,4,4,22.9265931071,314.165865828,41.2249411746,278.385109745
GPS 16,56100.003,21289130.316,21289125.309,-4176157.63913,-4174336.22753,-9.31322574615e-09,786847.6945, -4988958.3349, 4445108.8771,4,4,81.3706994232,73.5730936968,41.2249411746,278.385109745
GPS 20,56100.003,23713216.301,23713212.912,-1811230.24514,-1805620.54647,-6.98491930962e-09,321759.5453, -5247489.4980, 4198589.3172,4,4,31.5616346999,236.637036419,41.2249411746,278.385109745
GPS 25,56100.003,23057047.097,23057043.595,-2166394.71209,-2164427.80114,-7.45058059692e-09,1094367.3642, -4894997.6775, 4484326.6273,4,4,42.0267456915,78.3253859435,41.2249411746,278.385109745
GPS 1,56130.003,22118913.062,22118909.281,-3501220.80546,-3499602.95076,-3.25962901115e-09,539008.2756, -4930663.2444, 4545971.5727,4,4,55.1770025902,309.418961727,41.2249411746,278.385109745
GPS 2,56130.003,21980040.533,21980036.94,-3418481.33498,-3416849.75525,-1.86264514923e-09,664449.8375, -5074048.6905, 4368107.5754,4,4,71.0694862335,223.633457142,41.2249411746,278.385109745
GPS 3,56130.003,24530932.77,24530934.142,-1035393.96233,-1033681.03192,-4.19095158577e-09,1029860.9697, -5440749.4469, 3821708.9542,4,4,20.5731957847,163.715927464,41.2249411746,278.385109745
GPS 6,56130.003,25610525.224,25610526.609,-79778.1523087,-78877.123243,-5.12227416039e-09,1394813.0523, -4269337.3043, 5009499.2786,4,4,12.5252495194,41.6915822314,41.2249411746,278.385109745
GPS 13,56130.003,24374643.877,24374639.359,-1256780.60814,-1251235.36843,-1.11758708954e-08,168987.9010, -4722683.3930, 4789105.5688,4,4,23.1292106476,314.176158557,41.2249411746,278.385109745
GPS 16,56130.003,21291932.487,21291927.529,-4173355.45538,-4171534.04257,-9.31322574615e-09,787423.9162, -4987971.3459, 4446114.3619,4,4,81.1982938838,72.4224617387,41.2249411746,278.385109745
GPS 20,56130.003,23727667.651,23727663.964,-1796778.92651,-1791169.22296,-6.98491930962e-09,320516.1560, -5249667.7712, 4195960.5785,4,4,31.3950485124,236.436195903,41.2249411746,278.385109745
GPS 25,56130.003,23068088.102,23068084.624,-2155353.73638,-2153386.82881,-7.45058059692e-09,1096706.5220, -4895153.4711, 4483585.0377,4,4,41.861058709,78.5265332112,41.2249411746,278.385109745
GPS 1,56160.003,22108169.14,22108165.353,-3511964.7044,-3510346.8443,-3.25962901115e-09,540320.2400, -4931547.8199, 4544856.1726,4,4,55.3928913527,309.311197706,41.2249411746,278.385109745
GPS 2,56160.003,21975979.047,21975975.432,-3422542.81223,-3420911.23045,-1.86264514923e-09,665012.1856, -5073025.3670, 4369210.4447,4,4,71.29592496,223.868573863,41.2249411746,278.385109745
GPS 3,56160.003,24511528.871,24511530.212,-1054797.57713,-1053084.58593,-4.19095158577e-09,1028691.8038, -5437081.4956, 3827239.9290,4,4,20.777805729,163.624560121,41.2249411746,278.385109745
GPS 6,56160.003,25621976.681,25621977.684,-68326.9747934,-67426.3507899,-5.12227416039e-09,1395594.6734, -4264200.1158, 5013655.3902,4,4,12.4161621709,41.5353773277,41.2249411746,278.385109745
GPS 13,56160.003,24356541.057,24356536.498,-1274883.36493,-1269338.09912,-1.11758708954e-08,173513.6196, -4725046.3423, 4786612.3279,4,4,23.3319782551,314.185547304,41.2249411746,278.385109745
GPS 16,56160.003,21294827.859,21294822.952,-4170460.06293,-4168638.64916,-9.31322574615e-09,788004.9868, -4986984.8738, 4447117.8869,4,4,81.0220784706,71.3208867716,41.2249411746,278.385109745
GPS 20,56160.003,23742188.663,23742184.792,-1782257.94193,-1776648.24215,-6.98491930962e-09,319261.0383, -5251860.3056, 4193311.7235,4,4,31.2280339182,236.236411766,41.2249411746,278.385109745
GPS 25,56160.003,23079161.24,23079157.765,-2144280.62634,-2142313.72379,-7.45058059692e-09,1099055.1443, -4895313.6600, 4482834.9792,4,4,41.6953790133,78.7272473724,41.2249411746,278.385109745
GPS 1,56190.003,22097496.963,22097493.186,-3522636.8493,-3521018.97837,-3.25962901115e-09,541621.7910, -4932432.0498, 4543741.5640,4,4,55.608633634,309.200494198,41.2249411746,278.385109745
GPS 2,56190.003,21971990.745,21971987.111,-3426531.10234,-3424899.51658,-1.86264514923e-09,665576.1801, -5072005.2139, 4370308.7933,4,4,71.5221361942,224.107520805,41.2249411746,278.385109745
GPS 3,56190.003,24492145.578,24492146.759,-1074180.6385,-1072467.57767,-4.19095158577e-09,1027528.6989, -5433447.0270, 3832709.9640,4,4,20.9826844839,163.532999182,41.2249411746,278.385109745
GPS 6,56190.003,25633509.993,25633510.902,-56794.0965926,-55893.7671827,-5.12227416039e-09,1396402.9408, -4259002.0050, 5017846.9725,4,4,12.3063531538,41.3799630998,41.2249411746,278.385109745
GPS 13,56190.003,24338470.697,24338466.15,-1292953.6892,-1287408.41408,-1.11758708954e-08,177985.3784, -4727388.5839, 4784134.8092,4,4,23.5348938124,314.194025159,41.2249411746,278.385109745
GPS 16,56190.003,21297816.782,21297811.894,-4167471.13201,-4165649.71347,-9.31322574615e-09,788590.9348, -4985998.9000, 4448119.4676,4,4,80.8422894456,70.2664992172,41.2249411746,278.385109745
GPS 20,56190.003,23756779.289,23756775.331,-1767667.35382,-1762057.65678,-6.98491930962e-09,317994.1122, -5254067.2788, 4190642.4645,4,4,31.060600026,236.037675202,41.2249411746,278.385109745
GPS 25,56190.003,23090266.948,23090263.507,-2133174.94335,-2131208.04259,-7.45058059692e-09,1101413.3183, -4895478.2587, 4482076.3951,4,4,41.5297064594,78.9275315797,41.2249411746,278.385109745
GPS 1,56220.003,22086894.777,22086890.973,-3533239.01218,-3531621.13205,-3.25962901115e-09,542913.0137, -4933315.9515, 4542627.7278,4,4,55.8242192546,309.08680072,41.2249411746,278.385109745
GPS 2,56220.003,21968073.4,21968069.737,-3430448.43651,-3428816.84572,-1.86264514923e-09,666141.8446, -5070988.2042, 4371402.6544,4,4,71.7481140006,224.350425777,41.2249411746,278.385109745
GPS 3,56220.003,24472781.064,24472782.119,-1093544.8431,-1091831.72421,-4.19095158577e-09,1026371.7038, -5429845.6833, 3838119.9137,4,4,21.1878297832,163.441238176,41.2249411746,278.385109745
GPS 6,56220.003,25645122.92,25645124.032,-45181.7129341,-44281.3451515,-5.12227416039e-09,1397238.0389, -4253742.0695, 5022074.4478,4,4,12.1958272942,41.2253411529,41.2249411746,278.385109745
GPS 13,56220.003,24320431.025,24320426.54,-1310993.30941,-1305448.04427,-1.11758708954e-08,182403.9177, -4729710.4356, 4781672.8764,4,4,23.7379551647,314.201585129,41.2249411746,278.385109745
GPS 16,56220.003,21300896.798,21300891.909,-4164391.09971,-4162569.68028,-9.31322574615e-09,789181.7890, -4985013.4060, 4449119.1192,4,4,80.6591493478,69.2574248258,41.2249411746,278.385109745
GPS 20,56220.003,23771436.681,23771432.841,-1753009.9479,-1747400.26771,-6.98491930962e-09,316715.2969, -5256288.8705, 4187952.5094,4,4,30.8927558654,235.839977373,41.2249411746,278.385109745
GPS 25,56220.003,23101403.138,23101399.714,-2122038.78008,-2120071.88176,-7.45058059692e-09,1103781.1322, -4895647.2817, 4481309.2279,4,4,41.3640408975,79.1273889257,41.2249411746,278.385109745
GPS 1,56250.003,22076364.566,22076360.744,-3543769.20467,-3542151.33066,-3.25962901115e-09,544193.9921, -4934199.5423, 4541514.6446,4,4,56.0396377846,308.970065696,41.2249411746,278.385109745
GPS 2,56250.003,21964228.538,21964224.842,-3434293.28668,-3432661.69303,-1.86264514923e-09,666709.2028, -5069974.3109, 4372492.0602,4,4,71.9738522241,224.597422629,41.2249411746,278.385109745
GPS 3,56250.003,24453437.651,24453438.693,-1112887.96241,-1111174.79125,-4.19095158577e-09,1025220.8636, -5426277.1077, 3843470.6219,4,4,21.3932393377,163.349270564,41.2249411746,278.385109745
GPS 6,56250.003,25656816.174,25656817.646,-33488.6135502,-32587.9947861,-5.12227416039e-09,1398100.1537, -4248419.3936, 5026338.2404,4,4,12.0845894246,41.0715130245,41.2249411746,278.385109745
GPS 13,56250.003,24302424.187,24302419.648,-1329000.15514,-1323454.91757,-1.11758708954e-08,186769.9672, -4732012.2101, 4779226.3928,4,4,23.9411601186,314.208220133,41.2249411746,278.385109745
GPS 16,56250.003,21304069.341,21304064.451,-4161218.53387,-4159397.10975,-9.31322574615e-09,789777.5781, -4984028.3735, 4450116.8569,4,4,80.4728674759,68.2918020411,41.2249411746,278.385109745
GPS 20,56250.003,23786161.981,23786158.362,-1738284.63473,-1732674.95279,-6.98491930962e-09,315424.5108, -5258525.2623, 4185241.5623,4,4,30.7245103876,235.643309416,41.2249411746,278.385109745
GPS 25,56250.003,23112571.31,23112567.905,-2110870.63909,-2108903.74356,-7.45058059692e-09,1106158.6757, -4895820.7436, 4480533.4193,4,4,41.1983821725,79.3268224444,41.2249411746,278.385109745
GPS 1,56280.003,22065906.884,22065903.093,-3554226.86862,-3552608.99591,-3.25962901115e-09,545464.8093, -4935082.8395, 4540402.2950,4,4,56.2548785376,308.850236436,41.2249411746,278.385109745
GPS 2,56280.003,21960456.201,21960452.498,-3438065.60242,-3436434.0021,-1.86264514923e-09,667278.2783, -5068963.5075, 4373577.0429,4,4,72.1993444764,224.848651612,41.2249411746,278.385109745
GPS 3,56280.003,24434116.042,24434117.075,-1132209.30773,-1130496.06716,-4.19095158577e-09,1024076.2201, -5422740.9450, 3848762.9221,4,4,21.5989108345,163.25708974,41.2249411746,278.385109745
GPS 6,56280.003,25668588.928,25668590.226,-21715.9080433,-20815.3811116,-5.12227416039e-09,1398989.4729, -4243033.0482, 5030638.7763,4,4,11.9726443828,40.9184801861,41.2249411746,278.385109745
GPS 13,56280.003,24284450.716,24284446.124,-1346973.62888,-1341428.37388,-1.11758708954e-08,191084.2455, -4734294.2153, 4776795.2211,4,4,24.1445064415,314.213923002,41.2249411746,278.385109745
GPS 16,56280.003,21307334.247,21307329.332,-4157953.62384,-4156132.19771,-9.31322574615e-09,790378.3312, -4983043.7843, 4451112.6955,4,4,80.2836404336,67.3677960208,41.2249411746,278.385109745
GPS 20,56280.003,23800954.761,23800951.292,-1723491.84171,-1717882.16357,-6.98491930962e-09,314121.6711, -5260776.6377, 4182509.3227,4,4,30.5558724651,235.447662442,41.2249411746,278.385109745
GPS 25,56280.003,23123771.555,23123768.137,-2099670.39803,-2097703.49562,-7.45058059692e-09,1108546.0396, -4895998.6593, 4479748.9100,4,4,41.0327301247,79.5258351122,41.2249411746,278.385109745
GPS 1,56310.003,22055522.412,22055518.642,-3564611.32965,-3562993.45279,-3.25962901115e-09,546725.5476, -4935965.8602, 4539290.6597,4,4,56.4699305631,308.727259112,41.2249411746,278.385109745
GPS 2,56310.003,21956756.529,21956752.837,-3441765.25261,-3440133.64592,-1.86264514923e-09,667849.0944, -5067955.7678, 4374657.6339,4,4,72.4245841222,225.104259751,41.2249411746,278.385109745
GPS 3,56310.003,24414817.165,24414817.933,-1151508.0536,-1149794.75925,-4.19095158577e-09,1022937.8117, -5419236.8412, 3853997.6366,4,4,21.804841937,163.164689023,41.2249411746,278.385109745
GPS 6,56310.003,25680441.552,25680442.703,-9863.56101874,-8963.34612426,-5.12227416039e-09,1399906.1860, -4237582.0906, 5034976.4832,4,4,11.8599970117,40.7662440428,41.2249411746,278.385109745
GPS 13,56310.003,24266511.323,24266506.695,-1364913.01265,-1359367.74308,-1.11758708954e-08,195347.4607, -4736556.7543, 4774379.2239,4,4,24.3479918614,314.21868648,41.2249411746,278.385109745
GPS 16,56310.003,21310691.51,21310686.561,-4154596.35954,-4152774.93465,-9.31322574615e-09,790984.0777, -4982059.6203, 4452106.6496,4,4,80.091652716,66.4836097421,41.2249411746,278.385109745
GPS 20,56310.003,23815814.645,23815811.296,-1708631.96713,-1703022.29395,-6.98491930962e-09,312806.6941, -5263043.1823, 4179755.4861,4,4,30.3868508926,235.253027543,41.2249411746,278.385109745
GPS 25,56310.003,23135004.16,23135000.766,-2088437.78479,-2086470.87834,-7.45058059692e-09,1110943.3164, -4896181.0438, 4478955.6400,4,4,40.8670845897,79.7244298485,41.2249411746,278.385109745
GPS 1,56340.003,22045211.353,22045207.6,-3574922.37138,-3573304.48714,-3.25962901115e-09,547976.2884, -4936848.6216, 4538179.7194,4,4,56.6847826393,308.601078734,41.2249411746,278.385109745
GPS 2,56340.003,21953129.225,21953125.56,-3445392.51833,-3443760.90266,-1.86264514923e-09,668421.6744, -5066951.0659, 4375733.8644,4,4,72.6495642631,225.364401251,41.2249411746,278.385109745
GPS 3,56340.003,24395541.254,24395541.913,-1170783.83482,-1169070.47532,-4.19095158577e-09,1021805.6741, -5415764.4442, 3859175.5778,4,4,22.0110302837,163.072061663,41.2249411746,278.385109745
GPS 6,56340.003,25692374.567,25692376.332,2069.18051553,2969.65334044,-5.12227416039e-09,1400850.4840, -4232065.5648, 5039351.7904,4,4,11.7466521586,40.6148059348,41.2249411746,278.385109745
GPS 13,56340.003,24248606.28,24248601.612,-1382818.00902,-1377272.69696,-1.11758708954e-08,199560.3101, -4738800.1252, 4771978.2634,4,4,24.5516140657,314.222503218,41.2249411746,278.385109745
GPS 16,56340.003,21314140.706,21314135.736,-4151147.15884,-4149325.73231,-9.31322574615e-09,791594.8469, -4981075.8633, 4453098.7338,4,4,79.8970773196,65.6374925943,41.2249411746,278.385109745
GPS 20,56340.003,23830740.867,23830737.488,-1693705.78338,-1688096.11442,-6.98491930962e-09,311479.4954, -5265325.0838, 4176979.7434,4,4,30.2174543868,235.059395791,41.2249411746,278.385109745
GPS 25,56340.003,23146268.822,23146265.44,-2077173.10763,-2075206.19871,-7.45058059692e-09,1113350.5994, -4896367.9122, 4478153.5483,4,4,40.7014453985,79.9226095171,41.2249411746,278.385109745
GPS 1,56370.003,22034974.296,22034970.557,-3585159.40694,-3583541.52409,-3.25962901115e-09,549217.1121, -4937731.1408, 4537069.4546,4,4,56.8994232657,308.471639127,41.2249411746,278.385109745
GPS 2,56370.003,21949574.422,21949570.785,-3448947.28063,-3447315.65608,-1.86264514923e-09,668996.0415, -5065949.3764, 4376805.7649,4,4,72.8742777215,225.62923793,41.2249411746,278.385109745
GPS 3,56370.003,24376289.055,24376289.722,-1190035.90221,-1188322.47808,-4.19095158577e-09,1020679.8395, -5412323.4036, 3864297.5469,4,4,22.2174734887,162.979200836,41.2249411746,278.385109745
GPS 6,56370.003,25704386.45,25704388.487,14080.9394042,14981.4635926,-5.12227416039e-09,1401822.5596, -4226482.5007, 5043765.1287,4,4,11.632614674,40.4641671373,41.2249411746,278.385109745
GPS 13,56370.003,24230736.097,24230731.438,-1400688.13922,-1395142.82621,-1.11758708954e-08,203723.4806, -4741024.6216, 4769592.2018,4,4,24.7553707013,314.225365779,41.2249411746,278.385109745
GPS 16,56370.003,21317681.783,21317676.776,-4147606.07446,-4145784.65003,-9.31322574615e-09,792210.6685, -4980092.4955, 4454088.9623,4,4,79.7000763626,64.8277468324,41.2249411746,278.385109745
GPS 20,56370.003,23845733.019,23845729.649,-1678713.64137,-1673103.97982,-6.98491930962e-09,310139.9894, -5267622.5318, 4174181.7810,4,4,30.0476915867,234.866758245,41.2249411746,278.385109745
GPS 25,56370.003,23157565.785,23157562.361,-2065876.16409,-2063909.25696,-7.45058059692e-09,1115767.9837, -4896559.2796, 4477342.5733,4,4,40.5358123777,80.1203769271,41.2249411746,278.385109745
GPS 1,56400.003,22024811.209,22024807.458,-3595322.4784,-3593704.60002,-3.25962901115e-09,550448.0986, -4938613.4347, 4535959.8459,4,4,57.1138406549,308.338882905,41.2249411746,278.385109745
GPS 2,56400.003,21946091.563,21946087.927,-3452430.10318,-3450798.47493,-1.86264514923e-09,669572.2187, -5064950.6740, 4377873.3655,4,4,73.0987170226,225.898939681,41.2249411746,278.385109745
GPS 3,56400.003,24357060.729,24357061.373,-1209264.11077,-1207550.62834,-4.19095158577e-09,1019560.3377, -5408913.3706, 3869364.3351,4,4,22.4241691403,162.886099644,41.2249411746,278.385109745
GPS 6,56400.003,25716476.802,25716478.95,26171.2903409,27071.9129524,-5.12227416039e-09,1402822.6070, -4220831.9148, 5048216.9299,4,4,11.5178894117,40.3143288614,41.2249411746,278.385109745
GPS 13,56400.003,24212900.94,24212896.252,-1418523.2784,-1412977.95892,-1.11758708954e-08,207837.6488, -4743230.5322, 4767220.9012,4,4,24.9592593734,314.227266631,41.2249411746,278.385109745
GPS 16,56400.003,21321314.044,21321309.001,-4143973.80307,-4142152.37574,-9.31322574615e-09,792831.5723, -4979109.4990, 4455077.3490,4,4,79.5008017027,64.0527322275,41.2249411746,278.385109745
GPS 20,56400.003,23860790.106,23860786.799,-1663656.54148,-1658046.88481,-6.98491930962e-09,308788.0895, -5269935.7180, 4171361.2808,4,4,29.8775710542,234.675105947,41.2249411746,278.385109745
GPS 25,56400.003,23168894.56,23168891.097,-2054547.40859,-2052580.50243,-7.45058059692e-09,1118195.5654, -4896755.1617, 4476522.6520,4,4,40.3701853498,80.3177348334,41.2249411746,278.385109745
GPS 1,56430.003,22014723.124,22014719.378,-3605410.54428,-3603792.66092,-3.25962901115e-09,551669.3266, -4939495.5205, 4534850.8739,4,4,57.3280227252,308.202751445,41.2249411746,278.385109745
GPS 2,56430.003,21942681.185,21942677.54,-3455840.44971,-3454208.81781,-1.86264514923e-09,670150.2289, -5063954.9340, 4378936.6961,4,4,73.3228743751,226.173684968,41.2249411746,278.385109745
GPS 3,56430.003,24337857.425,24337858.026,-1228467.30238,-1226753.76268,-4.19095158577e-09,1018447.1955, -5405533.9986, 3874376.7229,4,4,22.6311148014,162.792751112,41.2249411746,278.385109745
GPS 6,56430.003,25728645.594,25728647.509,38340.1201009,39240.6258246,-5.12227416039e-09,1403850.8216, -4215112.8095, 5052707.6271,4,4,11.4024812276,40.1652922549,41.2249411746,278.385109745
GPS 13,56430.003,24195101.795,24195097.192,-1436322.37102,-1430777.02862,-1.11758708954e-08,211903.4810, -4745418.1412, 4764864.2237,4,4,25.1632776452,314.228198148,41.2249411746,278.385109745
GPS 16,56430.003,21325037.849,21325032.769,-4140249.99909,-4138428.57708,-9.31322574615e-09,793457.5883, -4978126.8560, 4456063.9079,4,4,79.2993955464,63.3108692121,41.2249411746,278.385109745
