PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 20,81750.0,23117804.662,23117823.865,-1822566.87519,-1739827.66823,-6.98491930962e-09,1471582.4716, -5761438.5661, 3147713.1650,4,4,26.8018506432,87.4725678848,27.7905963125,278.217178764
GPS 27,81750.0,23870469.085,23870485.337,-1397649.75744,-1394103.8534,-4.19095158577e-09,1114746.6074, -6320574.0708, 2018789.4658,4,4,11.0343931854,170.579539663,27.7905963125,278.217178764
GPS 28,81750.0,20375445.106,20375450.168,-4407816.87897,-4404473.95073,-1.02445483208e-08,908620.7818, -5844178.1593, 3207462.7681,4,4,73.6332803056,38.61714948,27.7905963125,278.217178764
GPS 4,81780.0,21598675.361,21598681.038,-2985898.79817,-2701721.33763,-6.053596735e-09,668960.3616, -6048371.6311, 2870108.0360,4,4,43.4749038324,214.309508898,27.7905963125,278.217178764
GPS 7,81780.0,21302276.203,21302280.839,-3290301.69261,-3134806.90949,-1.86264514923e-09,690669.5228, -5812275.8332, 3317868.7044,4,4,53.6532750025,324.599682144,27.7905963125,278.217178764
GPS 8,81780.0,22009228.868,22009237.356,-2736578.01398,-2732636.57647,-4.19095158577e-09,800667.8284, -6092281.3866, 2740595.9252,4,4,36.8545976884,190.08588389,27.7905963125,278.217178764
GPS 11,81780.0,23748756.511,23748765.068,-278793.857008,90712.3099235,-1.16415321827e-08,1384144.8249, -5479430.5736, 3650727.4869,4,4,19.3311809781,43.9404053147,27.7905963125,278.217178764
GPS 20,81780.0,23113581.54,23113602.471,-1826789.63242,-1744050.35782,-6.98491930962e-09,1470244.2376, -5760409.0098, 3150221.8036,4,4,26.8471443007,87.2159922873,27.7905963125,278.217178764
GPS 27,81780.0,23891203.441,23891220.515,-1376915.43535,-1373369.5977,-4.19095158577e-09,1118404.8915, -6323468.8043, 2007670.3591,4,4,10.8334902796,170.519368172,27.7905963125,278.217178764
GPS 28,81780.0,20372386.471,20372391.204,-4410875.48687,-4407532.54226,-1.02445483208e-08,909492.8596, -5844713.3220, 3206240.2300,4,4,73.7215712545,39.4487147453,27.7905963125,278.217178764
GPS 4,81810.0,21583390.312,21583396.363,-3001183.82631,-2717006.33962,-6.053596735e-09,669565.9718, -6047115.3839, 2872612.8236,4,4,43.7041346454,214.455771917,27.7905963125,278.217178764
GPS 7,81810.0,21299896.865,21299902.165,-3292680.8855,-3137186.10992,-1.86264514923e-09,692162.9178, -5811805.4961, 3318381.3616,4,4,53.7003013952,324.959023106,27.7905963125,278.217178764
GPS 8,81810.0,22027759.473,22027767.945,-2718047.2753,-2714105.85932,-4.19095158577e-09,800948.2076, -6093698.6664, 2737361.1421,4,4,36.6234250666,189.997791222,27.7905963125,278.217178764
GPS 11,81810.0,23767246.248,23767256.764,-260305.424802,109200.871751,-1.16415321827e-08,1388328.9381, -5475878.5729, 3654466.3229,4,4,19.1424745907,43.9476915098,27.7905963125,278.217178764
GPS 20,81810.0,23109448.782,23109467.98,-1830923.0951,-1748183.74438,-6.98491930962e-09,1468918.4862, -5759378.0872, 3152724.2220,4,4,26.8914566913,86.9591482206,27.7905963125,278.217178764
GPS 27,81810.0,23911933.488,23911948.982,-1356184.90581,-1352639.13751,-4.19095158577e-09,1122118.5020, -6326370.6455, 1996424.8079,4,4,10.6330327779,170.458803568,27.7905963125,278.217178764
GPS 28,81810.0,20369401.438,20369405.811,-4413860.79993,-4410517.84972,-1.02445483208e-08,910361.2718, -5845249.8426, 3205015.4638,4,4,73.8072819946,40.2888543568,27.7905963125,278.217178764
GPS 4,81840.0,21568181.894,21568188.629,-3016391.84393,-2732214.33847,-6.053596735e-09,670166.8350, -6045865.9928, 2875101.4419,4,4,43.9333295771,214.603457961,27.7905963125,278.217178764
GPS 7,81840.0,21297534.053,21297539.012,-3295044.08268,-3139549.3131,-1.86264514923e-09,693657.4518, -5811338.2329, 3318887.5806,4,4,53.7469672925,325.31875764,27.7905963125,278.217178764
GPS 8,81840.0,22046340.3,22046346.961,-2699467.99252,-2695526.59879,-4.19095158577e-09,801232.9517, -6095124.4025, 2734101.6378,4,4,36.3925498195,189.910091356,27.7905963125,278.217178764
GPS 11,81840.0,23785754.82,23785763.902,-241797.951431,127708.452182,-1.16415321827e-08,1392565.0693, -5472287.0901, 3658232.3630,4,4,18.9539411797,43.9558119581,27.7905963125,278.217178764
GPS 20,81840.0,23105405.017,23105423.534,-1834966.9268,-1752227.48528,-6.98491930962e-09,1467605.1909, -5758345.7308, 3155220.5848,4,4,26.9347823143,86.7020433818,27.7905963125,278.217178764
GPS 27,81840.0,23932660.714,nan,-1335458.79623,-1331913.09655,-4.19095158577e-09,1125888.1700, -6329279.0069, 1985051.7807,4,0,10.4330216519,170.397844341,27.7905963125,278.217178764
GPS 28,81840.0,20366489.748,20366494.089,-4416772.5563,-4413429.59252,-1.02445483208e-08,911226.0470, -5845787.7205, 3203788.4620,4,4,73.8903582075,41.137469601,27.7905963125,278.217178764
GPS 4,81870.0,21553051.264,21553057.572,-3031522.67863,-2747345.1476,-6.053596735e-09,670763.0440, -6044623.3724, 2877574.1025,4,4,44.1624843596,214.752582463,27.7905963125,278.217178764
GPS 7,81870.0,21295186.283,21295191.314,-3297391.53991,-3141896.74861,-1.86264514923e-09,695153.1171, -5810874.0477, 3319387.3585,4,4,53.7932731414,325.678884091,27.7905963125,278.217178764
GPS 8,81870.0,22064966.576,22064974.591,-2680840.98066,-2676899.60616,-4.19095158577e-09,801522.1539, -6096558.6771, 2730817.0982,4,4,36.1619745004,189.822773352,27.7905963125,278.217178764
GPS 11,81870.0,23804280.569,23804288.327,-223272.026614,146234.493439,-1.16415321827e-08,1396853.8878, -5468655.5495, 3662025.8311,4,4,18.7655825047,43.9647617427,27.7905963125,278.217178764
GPS 20,81870.0,23101449.661,23101468.337,-1838921.03541,-1756181.49456,-6.98491930962e-09,1466304.3256, -5757311.8728, 3157711.0564,4,4,26.9771157349,86.4446855873,27.7905963125,278.217178764
GPS 27,81870.0,23953379.606,nan,-1314737.77129,-1311192.12931,-4.19095158577e-09,1129714.6281, -6332193.2765, 1973550.2677,4,0,10.2334578737,170.336488987,27.7905963125,278.217178764
GPS 28,81870.0,20363651.477,20363655.882,-4419610.64789,-4416267.66564,-1.02445483208e-08,912087.2141, -5846326.9552, 3202559.2168,4,4,73.9707457928,41.9944472505,27.7905963125,278.217178764
GPS 4,81900.0,21537998.202,21538004.017,-3046575.94658,-2762398.38873,-6.053596735e-09,671354.6905, -6043387.4384, 2880031.0137,4,4,44.3915946674,214.903161142,27.7905963125,278.217178764
GPS 7,81900.0,21292854.593,21292859.589,-3299723.37136,-3144228.57543,-1.86264514923e-09,696649.9056, -5810412.9447, 3319880.6925,4,4,53.8392193787,326.03940081,27.7905963125,278.217178764
GPS 8,81900.0,22083641.418,22083648.474,-2662166.81365,-2658225.45922,-4.19095158577e-09,801815.9088, -6098001.5730, 2727507.2053,4,4,35.931701626,189.735826451,27.7905963125,278.217178764
GPS 11,81900.0,23822824.886,23822832.217,-204727.99897,164778.648745,-1.16415321827e-08,1401196.0705, -5464983.3675, 3665846.9494,4,4,18.5774002984,43.9745360014,27.7905963125,278.217178764
GPS 20,81900.0,23097587.152,23097604.604,-1842785.07041,-1760045.42397,-6.98491930962e-09,1465015.8651, -5756276.4450, 3160195.8000,4,4,27.0184515856,86.1870827725,27.7905963125,278.217178764
GPS 27,81900.0,23974094.821,nan,-1294022.37866,-1290476.80356,-4.19095158577e-09,1133598.6102, -6335112.8175, 1961919.2826,4,0,10.0343424158,170.274736007,27.7905963125,278.217178764
GPS 28,81900.0,20360887.364,20360892.108,-4422374.67263,-4419031.68641,-1.02445483208e-08,912944.8016, -5846867.5466, 3201327.7202,4,4,74.0483909657,42.8596591688,27.7905963125,278.217178764
GPS 4,81930.0,21523024.739,21523030.521,-3061549.49385,-2777371.91085,-6.053596735e-09,671941.8646, -6042158.1074, 2882472.3808,4,4,44.6206561166,215.05521001,27.7905963125,278.217178764
GPS 7,81930.0,21290539.684,21290545.094,-3302037.77172,-3146542.94707,-1.86264514923e-09,698147.8090, -5809954.9278, 3320367.5797,4,4,53.8848064311,326.400306156,27.7905963125,278.217178764
GPS 8,81930.0,22102364.725,22102370.513,-2643444.25933,-2639502.92985,-4.19095158577e-09,802114.3125, -6099453.1734, 2724171.6367,4,4,35.7017336773,189.649240079,27.7905963125,278.217178764
GPS 11,81930.0,23841386.136,23841394.918,-186164.46337,183342.315226,-1.16415321827e-08,1405592.3018, -5461269.9524, 3669695.9382,4,4,18.3893962668,43.9851299269,27.7905963125,278.217178764
GPS 20,81930.0,23093813.378,23093833.053,-1846556.87274,-1763817.12299,-6.98491930962e-09,1463739.7850, -5755239.3792, 3162674.9786,4,4,27.0587845678,85.9292429897,27.7905963125,278.217178764
GPS 28,81930.0,20358199.399,20358204.299,-4425062.53536,-4421719.54534,-1.02445483208e-08,913798.8386, -5847409.4945, 3200093.9637,4,4,74.1232403583,43.7329619555,27.7905963125,278.217178764
GPS 4,81960.0,21508129.075,21508134.741,-3076445.11225,-2792267.50891,-6.053596735e-09,672524.6557, -6040935.2973, 2884898.4058,4,4,44.8496642639,215.208745378,27.7905963125,278.217178764
GPS 7,81960.0,21288240.122,21288245.464,-3304337.04869,-3148842.22653,-1.86264514923e-09,699646.8191, -5809500.0014, 3320848.0172,4,4,53.9300347146,326.761598497,27.7905963125,278.217178764
GPS 8,81960.0,22121131.755,22121139.321,-2624676.07545,-2620734.76295,-4.19095158577e-09,802417.4626, -6100913.5622, 2720810.0655,4,4,35.4720731002,189.563003836,27.7905963125,278.217178764
GPS 11,81960.0,23859963.88,23859974.568,-167583.926934,201923.003159,-1.16415321827e-08,1410043.2736, -5457514.7048, 3673573.0160,4,4,18.2015720894,43.9965387653,27.7905963125,278.217178764
GPS 20,81960.0,23090131.735,23090151.062,-1850238.26331,-1767498.40929,-6.98491930962e-09,1462476.0615, -5754200.6068, 3165148.7543,4,4,27.0981094525,85.6711744079,27.7905963125,278.217178764
GPS 28,81960.0,20355585.604,20355590.673,-4427676.01039,-4424333.01588,-1.02445483208e-08,914649.3538, -5847952.7989, 3198857.9387,4,4,74.1952411244,44.6141966373,27.7905963125,278.217178764
GPS 4,81990.0,21493311.343,21493318.106,-3091262.33802,-2807084.71012,-6.053596735e-09,673103.1516, -6039718.9269, 2887309.2876,4,4,45.078614605,215.363783861,27.7905963125,278.217178764
GPS 7,81990.0,21285956.796,21285961.458,-3306621.1073,-3151126.28704,-1.86264514923e-09,701146.9271, -5809048.1694, 3321322.0023,4,4,53.9749046347,327.123276206,27.7905963125,278.217178764
GPS 8,81990.0,22139944.757,22139952.93,-2605862.77502,-2601921.4792,-4.19095158577e-09,802725.4583, -6102382.8239, 2717422.1607,4,4,35.2427223063,189.4771075,27.7905963125,278.217178764
GPS 11,81990.0,23878561.338,23878571.216,-148986.90155,220520.111542,-1.16415321827e-08,1414549.6851, -5453717.0172, 3677478.3991,4,4,18.0139294202,44.0087578158,27.7905963125,278.217178764
GPS 20,81990.0,23086542.036,23086559.026,-1853828.81015,-1771088.86209,-6.98491930962e-09,1461224.6714, -5753160.0589, 3167617.2887,4,4,27.1364210822,85.4128853108,27.7905963125,278.217178764
GPS 28,81990.0,20353047.017,20353052.103,-4430214.62675,-4426871.61378,-1.02445483208e-08,915496.3762, -5848497.4599, 3197619.6361,4,4,74.2643410478,45.5031884104,27.7905963125,278.217178764
GPS 4,82020.0,21478572.648,21478579.094,-3106000.86176,-2821823.20799,-6.053596735e-09,673677.4391, -6038508.9160, 2889705.2221,4,4,45.3075025739,215.520342384,27.7905963125,278.217178764
GPS 7,82020.0,21283687.992,21283692.681,-3308890.04955,-3153395.22778,-1.86264514923e-09,702648.1244, -5808599.4360, 3321789.5322,4,4,54.0194165857,327.485337667,27.7905963125,278.217178764
GPS 8,82020.0,22158802.61,22158810.024,-2587004.95692,-2583063.68496,-4.19095158577e-09,803038.4005, -6103861.0434, 2714007.5867,4,4,35.0136836737,189.391541014,27.7905963125,278.217178764
GPS 11,82020.0,23897176.285,23897184.163,-130373.569521,239133.535121,-1.16415321827e-08,1419112.2431, -5449876.2739, 3681412.3012,4,4,17.8264698872,44.0217824301,27.7905963125,278.217178764
GPS 20,82020.0,23083042.189,23083058.935,-1857328.12887,-1774588.10457,-6.98491930962e-09,1459985.5925, -5752117.6662, 3170080.7426,4,4,27.1737143717,85.1543840961,27.7905963125,278.217178764
GPS 28,82020.0,20350583.478,20350588.329,-4432678.05903,-4429335.02276,-1.02445483208e-08,916339.9347, -5849043.4777, 3196379.0469,4,4,74.330488654,46.3997464389,27.7905963125,278.217178764
GPS 4,82050.0,21463913.519,21463919.781,-3120660.39117,-2836482.71363,-6.053596735e-09,674247.6037, -6037305.1853, 2892086.4025,4,4,45.5363235416,215.67843819,27.7905963125,278.217178764
GPS 7,82050.0,21281433.089,21281438.786,-3311143.99551,-3155649.17766,-1.86264514923e-09,704150.4020, -5808153.8053, 3322250.6041,4,4,54.0635709505,327.847781269,27.7905963125,278.217178764
GPS 8,82050.0,22177704.524,22177712.628,-2568103.2668,-2564162.01714,-4.19095158577e-09,803356.3913, -6105348.3063, 2710566.0033,4,4,34.7849595473,189.30629449,27.7905963125,278.217178764
GPS 11,82050.0,23915805.833,23915812.594,-111744.439121,257762.739076,-1.16415321827e-08,1423731.6617, -5445991.8513, 3685374.9337,4,4,17.6391950935,44.0356080114,27.7905963125,278.217178764
GPS 20,82050.0,23079635.127,23079651.809,-1860735.97285,-1777995.87249,-6.98491930962e-09,1458758.8031, -5751073.3593, 3172539.2765,4,4,27.2099843094,84.8956792738,27.7905963125,278.217178764
GPS 28,82050.0,20348195.568,20348200.607,-4435066.01913,-4431722.97153,-1.02445483208e-08,917180.0582, -5849590.8526, 3195136.1613,4,4,74.3936333245,47.3036637137,27.7905963125,278.217178764
GPS 4,82080.0,21449332.968,21449339.019,-3135240.56412,-2851062.87464,-6.053596735e-09,674813.7301, -6036107.6567, 2894453.0187,4,4,45.7650728147,215.838088845,27.7905963125,278.217178764
GPS 7,82080.0,21279194.374,21279199.871,-3313382.94501,-3157888.11228,-1.86264514923e-09,705653.7506, -5807711.2814, 3322705.2151,4,4,54.1073681008,328.210605407,27.7905963125,278.217178764
GPS 8,82080.0,22196649.409,22196657.228,-2549158.26013,-2545217.02886,-4.19095158577e-09,803679.5349, -6106844.6985, 2707097.0659,4,4,34.5565522397,189.221358201,27.7905963125,278.217178764
GPS 11,82080.0,23934449.905,23934456.154,-93099.8420325,276407.396653,-1.16415321827e-08,1428408.6622, -5442063.1177, 3689366.5049,4,4,17.452106617,44.0502300145,27.7905963125,278.217178764
GPS 20,82080.0,23076318.828,23076335.209,-1864051.98187,-1781311.81128,-6.98491930962e-09,1457544.2825, -5750027.0683, 3174993.0502,4,4,27.2452259587,84.6367794648,27.7905963125,278.217178764
GPS 28,82080.0,20345883.633,20345888.351,-4437378.11732,-4434035.05028,-1.02445483208e-08,918016.7758, -5850139.5850, 3193890.9696,4,4,74.4537254128,48.2147169779,27.7905963125,278.217178764
GPS 4,82110.0,21434833.05,21434838.073,-3149740.7576,-2865563.04557,-6.053596735e-09,675375.9016, -6034916.2529, 2896805.2580,4,4,45.9937456343,215.999312248,27.7905963125,278.217178764
GPS 7,82110.0,21276971.085,21276975.233,-3315606.71611,-3160111.87315,-1.86264514923e-09,707158.1611, -5807271.8684, 3323153.3627,4,4,54.1508083965,328.573808485,27.7905963125,278.217178764
GPS 8,82110.0,22215638.474,22215645.447,-2530170.25603,-2526229.04982,-4.19095158577e-09,804007.9369, -6108350.3066, 2703600.4253,4,4,34.3284640319,189.136722577,27.7905963125,278.217178764
GPS 11,82110.0,23953110.443,23953116.924,-74439.9849133,295067.27048,-1.16415321827e-08,1433143.9733, -5438089.4333, 3693387.2202,4,4,17.2652060112,44.0656439442,27.7905963125,278.217178764
GPS 20,82110.0,23073094.001,23073111.842,-1867275.58238,-1784535.34678,-6.98491930962e-09,1456342.0105, -5748978.7232, 3177442.2228,4,4,27.2794344592,84.3776933998,27.7905963125,278.217178764
GPS 24,82110.0,nan,24481175.781,-47554.6069088,506499.797126,-1.39698386192e-09,-71899.6694, -6463468.3808, 1867146.0626,0,0,4.91516316859,216.882078805,27.7905963125,278.217178764
GPS 28,82110.0,20343648.067,20343652.537,-4439613.81812,-4436270.73569,-1.02445483208e-08,918850.1166, -5850689.6756, 3192643.4617,4,4,74.510716363,49.1326667217,27.7905963125,278.217178764
GPS 4,82140.0,21420413.202,21420418.173,-3164160.81802,-2879983.08502,-6.053596735e-09,675934.2004, -6033730.8978, 2899143.3047,4,4,46.2223371746,216.162126633,27.7905963125,278.217178764
GPS 7,82140.0,21274762.016,21274766.68,-3317815.56628,-3162320.7113,-1.86264514923e-09,708663.6238, -5806835.5704, 3323595.0441,4,4,54.1938921856,328.937388914,27.7905963125,278.217178764
GPS 8,82140.0,22234667.845,22234676.278,-2511140.08191,-2507198.88982,-4.19095158577e-09,804341.7047, -6109865.2178, 2700075.7274,4,4,34.1006971736,189.052378207,27.7905963125,278.217178764
GPS 11,82140.0,23971783.592,23971792.111,-55765.2746118,313742.07825,-1.16415321827e-08,1437938.3307, -5434070.1501, 3697437.2817,4,4,17.0784948052,44.0818453555,27.7905963125,278.217178764
GPS 20,82140.0,23069962.587,23069980.216,-1870406.59683,-1787666.29828,-6.98491930962e-09,1455151.9679, -5747928.2533, 3179886.9533,4,4,27.3126050277,84.1184299173,27.7905963125,278.217178764
GPS 24,82140.0,nan,24481175.781,-47554.6069088,506499.797126,-1.39698386192e-09,-64344.7753, -6459297.5821, 1881797.5414,0,0,5.10708009863,216.957976426,27.7905963125,278.217178764
GPS 28,82140.0,20341488.744,20341493.382,-4441772.95673,-4438429.86363,-1.02445483208e-08,919680.1096, -5851241.1251, 3191393.6271,4,4,74.5645588285,50.0572572518,27.7905963125,278.217178764
GPS 4,82170.0,21406073.025,21406078.812,-3178500.17604,-2894322.41764,-6.053596735e-09,676488.7079, -6032551.5159, 2901467.3404,4,4,46.4508425417,216.326550578,27.7905963125,278.217178764
GPS 7,82170.0,21272567.926,21272573.175,-3320009.396,-3164514.55031,-1.86264514923e-09,710170.1291, -5806402.3915, 3324030.2566,4,4,54.2366198037,329.301345108,27.7905963125,278.217178764
GPS 8,82170.0,22253739.896,22253747.556,-2492068.0858,-2488126.90979,-4.19095158577e-09,804680.9474, -6111389.5195, 2696522.6135,4,4,33.8732538841,188.96831583,27.7905963125,278.217178764
GPS 11,82170.0,23990471.147,23990480.108,-37075.9617447,332431.457066,-1.16415321827e-08,1442792.4773, -5430004.6120, 3701516.8879,4,4,16.8919745044,44.0988298526,27.7905963125,278.217178764
GPS 20,82170.0,23066925.03,23066943.035,-1873444.52456,-1790704.15733,-6.98491930962e-09,1453974.1360, -5746875.5879, 3182327.3999,4,4,27.3447329595,83.8589979625,27.7905963125,278.217178764
GPS 24,82170.0,nan,24481175.781,-47554.6069088,506499.797126,-1.39698386192e-09,-56878.8059, -6455134.1791, 1896268.7102,0,0,5.2990448771,217.034573861,27.7905963125,278.217178764
GPS 28,82170.0,20339406.638,20339411.449,-4443854.90424,-4440511.7833,-1.02445483208e-08,920506.7841, -5851793.9342, 3190141.4550,4,4,74.6152067923,50.9882168382,27.7905963125,278.217178764
GPS 4,82200.0,21391814.317,21391820.354,-3192758.50588,-2908580.72131,-6.053596735e-09,677039.5042, -6031378.0329, 2903777.5440,4,4,46.679256772,216.492603013,27.7905963125,278.217178764
GPS 7,82200.0,21270389.207,21270394.795,-3322188.1518,-3166693.29493,-1.86264514923e-09,711677.6672, -5805972.3356, 3324458.9976,4,4,54.2789915744,329.665675492,27.7905963125,278.217178764
GPS 8,82200.0,22272853.151,22272862.462,-2472954.85534,-2469013.70268,-4.19095158577e-09,805025.7759, -6112923.2998, 2692940.7201,4,4,33.6461363528,188.884526332,27.7905963125,278.217178764
GPS 11,82200.0,24009176.381,24009182.065,-18372.4327985,351135.061128,-1.16415321827e-08,1447707.1632, -5425892.1551, 3705626.2334,4,4,16.7056465903,44.1165930883,27.7905963125,278.217178764
GPS 20,82200.0,23063980.75,23063998.063,-1876388.98785,-1793648.542,-6.98491930962e-09,1452808.4970, -5745820.6557, 3184763.7203,4,4,27.3758136296,83.5994065853,27.7905963125,278.217178764
GPS 28,82200.0,20337402.125,20337406.868,-4445859.39556,-4442516.25878,-1.02445483208e-08,921330.1693, -5852348.1039, 3188886.9345,4,4,74.6626156864,51.9252579426,27.7905963125,278.217178764
GPS 4,82230.0,21377637.341,21377643.58,-3206935.78126,-2922757.98406,-6.053596735e-09,677586.6686, -6030210.3753, 2906074.0917,4,4,46.9075748311,216.660303227,27.7905963125,278.217178764
GPS 7,82230.0,21268225.088,21268230.559,-3324352.24281,-3168857.40379,-1.86264514923e-09,713186.2280, -5805545.4069, 3324881.2645,4,4,54.3210078082,330.030378494,27.7905963125,278.217178764
GPS 8,82230.0,22292007.444,22292015.045,-2453801.25103,-2449860.11395,-4.19095158577e-09,805376.3029, -6114466.6472, 2689329.6788,4,4,33.4193467399,188.801000747,27.7905963125,278.217178764
GPS 11,82230.0,24027894.07,24027900.066,344.72612237,369852.324599,-1.16415321827e-08,1452683.1449, -5421732.1070, 3709765.5090,4,4,16.5195125213,44.1351307634,27.7905963125,278.217178764
GPS 20,82230.0,23061130.01,23061145.251,-1879239.93607,-1796499.40465,-6.98491930962e-09,1451655.0341, -5744763.3852, 3187196.0720,4,4,27.4058424941,83.3396649387,27.7905963125,278.217178764
GPS 28,82230.0,20335475.115,20335479.643,-4447786.34545,-4444443.18848,-1.02445483208e-08,922150.2944, -5852903.6352, 3187630.0542,4,4,74.706742511,52.8680775282,27.7905963125,278.217178764
GPS 4,82260.0,21363541.935,21363547.62,-3221031.68936,-2936853.86815,-6.053596735e-09,678130.2791, -6029048.4707, 2908357.1572,4,4,47.1357916123,216.829670875,27.7905963125,278.217178764
GPS 7,82260.0,21266076.525,21266081.086,-3326501.73486,-3171006.88274,-1.86264514923e-09,714695.8013, -5805121.6095, 3325297.0546,4,4,54.362668803,330.395452549,27.7905963125,278.217178764
GPS 8,82260.0,22311200.293,22311208.789,-2434607.9585,-2430666.83569,-4.19095158577e-09,805732.6428, -6116019.6508, 2685689.1164,4,4,33.1928871768,188.71773025,27.7905963125,278.217178764
GPS 11,82260.0,24046623.624,24046628.977,19075.0134037,388582.726336,-1.16415321827e-08,1457721.1863, -5417523.7873, 3713934.9008,4,4,16.3335737327,44.1544386263,27.7905963125,278.217178764
GPS 20,82260.0,23058371.016,23058387.557,-1881997.21032,-1799256.59267,-6.98491930962e-09,1450513.7309, -5743703.7043, 3189624.6119,4,4,27.4348150907,83.0797822772,27.7905963125,278.217178764
GPS 28,82260.0,20333626.028,20333630.507,-4449635.54781,-4446292.37068,-1.02445483208e-08,922967.1887, -5853460.5293, 3186370.8025,4,4,74.7475459517,53.8163574569,27.7905963125,278.217178764
GPS 4,82290.0,21349527.072,21349533.434,-3235045.92817,-2950868.07956,-6.053596735e-09,678670.4129, -6027892.2472, 2910626.9114,4,4,47.3639019348,217.000725986,27.7905963125,278.217178764
GPS 7,82290.0,21263940.991,21263945.69,-3328636.71988,-3173141.871,-1.86264514923e-09,716206.3768, -5804700.9472, 3325706.3656,4,4,54.4039748437,330.760896097,27.7905963125,278.217178764
GPS 8,82290.0,22330432.885,22330441.773,-2415375.5688,-2411434.45937,-4.19095158577e-09,806094.9121, -6117582.4000, 2682018.6544,4,4,32.9667597665,188.634706156,27.7905963125,278.217178764
GPS 11,82290.0,24065366.628,24065369.595,37818.1249562,407325.985741,-1.16415321827e-08,1462822.0576, -5413266.5079, 3718134.5905,4,4,16.1478316372,44.1745124721,27.7905963125,278.217178764
GPS 20,82290.0,23055707.364,23055723.775,-1884660.48102,-1801919.7766,-6.98491930962e-09,1449384.5719, -5742641.5408, 3192049.4964,4,4,27.4627270405,82.8197679548,27.7905963125,278.217178764
GPS 28,82290.0,20331854.64,20331859.385,-4451406.63062,-4448063.44005,-1.02445483208e-08,923780.8816, -5854018.7876, 3185109.1674,4,4,74.7849864953,54.76976497,27.7905963125,278.217178764
GPS 4,82320.0,21335594.633,21335600.712,-3248978.06344,-2964800.20313,-6.053596735e-09,679207.1463, -6026741.6343, 2912883.5227,4,4,47.5919005427,217.173488968,27.7905963125,278.217178764
GPS 7,82320.0,21261819.721,21261825.553,-3330757.06256,-3175262.20737,-1.86264514923e-09,717717.9439, -5804283.4242, 3326109.1947,4,4,54.4449262018,331.126707584,27.7905963125,278.217178764
GPS 8,82320.0,22349703.814,22349712.792,-2396104.53864,-2392163.45022,-4.19095158577e-09,806463.2291, -6119154.9846, 2678317.9096,4,4,32.7409665846,188.551919915,27.7905963125,278.217178764
GPS 11,82320.0,24084121.204,24084126.278,56573.8259575,426081.829053,-1.16415321827e-08,1467986.5358, -5408959.5722, 3722364.7549,4,4,15.962287625,44.1953481424,27.7905963125,278.217178764
GPS 20,82320.0,23053139.068,23053154.094,-1887229.25645,-1804488.47389,-6.98491930962e-09,1448267.5427, -5741576.8218, 3194470.8819,4,4,27.4895740488,82.5596314233,27.7905963125,278.217178764
GPS 28,82320.0,20330162.283,20330166.928,-4453099.11606,-4449755.92501,-1.02445483208e-08,924591.4025, -5854578.4114, 3183845.1367,4,4,74.8190265418,55.7279532568,27.7905963125,278.217178764
GPS 4,82350.0,21321744.92,21321751.007,-3262827.62705,-2978649.7431,-6.053596735e-09,679740.5545, -6025596.5619, 2915127.1571,4,4,47.819782103,217.347980621,27.7905963125,278.217178764
GPS 7,82350.0,21259714.919,21259719.537,-3332862.76348,-3177367.91165,-1.86264514923e-09,719230.4920, -5803869.0444, 3326505.5397,4,4,54.4855231352,331.492885462,27.7905963125,278.217178764
GPS 8,82350.0,22369013.755,22369020.912,-2376795.31902,-2372854.24829,-4.19095158577e-09,806837.7140, -6120737.4950, 2674586.4936,4,4,32.5155096797,188.469363112,27.7905963125,278.217178764
GPS 11,82350.0,24102889.322,24102894.633,75341.7759722,444849.915845,-1.16415321827e-08,1473215.4041, -5404602.2758, 3726625.5653,4,4,15.7769430643,44.2169415243,27.7905963125,278.217178764
GPS 20,82350.0,23050663.812,23050680.861,-1889703.17981,-1806962.31724,-6.98491930962e-09,1447162.6293, -5740509.4741, 3196888.9240,4,4,27.5153519059,82.2993822304,27.7905963125,278.217178764
GPS 28,82350.0,20328548.958,20328553.211,-4454712.57215,-4451369.37598,-1.02445483208e-08,925398.7808, -5855139.4022, 3182578.6978,4,4,74.8496305134,56.690562108,27.7905963125,278.217178764
GPS 4,82380.0,21307977.676,21307983.787,-3276594.58627,-2992416.68556,-6.053596735e-09,680270.7119, -6024456.9611, 2917357.9781,4,4,48.0475412043,217.524222143,27.7905963125,278.217178764
GPS 7,82380.0,21257623.016,21257628.312,-3334954.06373,-3179459.20605,-1.86264514923e-09,720744.0102, -5803457.8118, 3326895.3980,4,4,54.5257658881,331.859428186,27.7905963125,278.217178764
GPS 8,82380.0,22388359.45,22388367.664,-2357448.7535,-2353507.69906,-4.19095158577e-09,807218.4890, -6122330.0217, 2670824.0127,4,4,32.2903910735,188.387027461,27.7905963125,278.217178764
GPS 11,82380.0,24121666.122,24121673.577,94121.4062126,463629.717889,-1.16415321827e-08,1478509.4523, -5400193.9065, 3730917.1878,4,4,15.5917993015,44.2392885502,27.7905963125,278.217178764
GPS 20,82380.0,23048285.89,23048301.848,-1892082.20276,-1809341.27663,-6.98491930962e-09,1446069.8188, -5739439.4242, 3199303.7783,4,4,27.540056489,82.0390300175,27.7905963125,278.217178764
