PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 28,659.999,21758693.884,21758691.261,-3369473.05758,-3367493.68205,-1.02445483208e-08,942515.9077, -5253274.0466, 4096657.5456,4,4,39.2818181758,151.190419849,40.6083469898,278.037398167
GPS 4,689.999,20194579.048,20194576.795,-4289850.26186,-4285661.02775,-6.053596735e-09,624806.5765, -5117825.0319, 4322650.9430,4,4,70.7730348833,232.78249404,40.6083469898,278.037398167
GPS 7,689.999,20442949.605,20442947.18,-4192731.76323,-4190546.98844,-1.86264514923e-09,810569.1413, -4987567.0029, 4442407.0671,4,4,68.8495262543,51.2862624933,40.6083469898,278.037398167
GPS 9,689.999,23137756.783,23137755.014,-1172674.61749,-1169648.75948,-5.58793544769e-09,12472.4590, -5052265.0401, 4443229.6691,4,4,23.9869764489,279.481943921,40.6083469898,278.037398167
GPS 20,689.999,22853096.059,22853092.966,-1805081.67808,-1872170.46857,-6.98491930962e-09,1177097.2224, -4740879.5156, 4626697.6385,4,4,27.737978272,55.1586205937,40.6083469898,278.037398167
GPS 24,689.999,22937165.503,22937164.825,-1480296.0411,-1476495.59533,-1.39698386192e-09,262412.1844, -5378499.9683, 4033696.2487,4,4,26.0135029112,228.990695885,40.6083469898,278.037398167
GPS 28,689.999,21774841.333,21774838.768,-3353325.56885,-3351346.19919,-1.02445483208e-08,943786.6830, -5255020.0955, 4094124.8129,4,4,39.0441075508,151.278079469,40.6083469898,278.037398167
GPS 4,719.999,20188217.893,20188215.591,-4296211.40846,-4292022.16947,-6.053596735e-09,625446.6703, -5116745.8813, 4323835.7438,4,4,71.0019901204,233.139795266,40.6083469898,278.037398167
GPS 7,719.999,20444975.994,20444973.54,-4190705.38071,-4188520.60486,-1.86264514923e-09,811997.7682, -4987712.0128, 4441983.3400,4,4,68.7410983914,51.8343231622,40.6083469898,278.037398167
GPS 9,719.999,23143697.692,23143695.911,-1166733.68727,-1163707.82392,-5.58793544769e-09,10903.8194, -5054126.2362, 4441116.5922,4,4,23.9363289156,279.244368849,40.6083469898,278.037398167
GPS 20,719.999,22860828.844,22860825.708,-1797348.89069,-1864437.68086,-6.98491930962e-09,1177212.8615, -4738679.1815, 4628921.7950,4,4,27.6423171567,54.9442051345,40.6083469898,278.037398167
GPS 24,719.999,22919875.559,22919874.695,-1497585.94286,-1493785.47452,-1.39698386192e-09,264685.7499, -5375695.2317, 4037284.9442,4,4,26.2151782809,229.126033828,40.6083469898,278.037398167
GPS 28,719.999,21791056.233,21791053.524,-3337110.7388,-3335131.36705,-1.02445483208e-08,945066.5538, -5256778.5578, 4091571.3233,4,4,38.8065200459,151.365112729,40.6083469898,278.037398167
GPS 4,749.999,20181947.563,20181945.251,-4302481.72161,-4298292.47843,-6.053596735e-09,626088.6225, -5115669.9760, 4325015.7485,4,4,71.2304578131,233.503744052,40.6083469898,278.037398167
GPS 7,749.999,20447046.833,20447044.393,-4188634.50943,-4186449.73131,-1.86264514923e-09,813426.9564, -4987860.8368, 4441554.7222,4,4,68.6315958006,52.3783575552,40.6083469898,278.037398167
GPS 9,749.999,23149735.383,23149733.515,-1160696.03516,-1157670.17525,-5.58793544769e-09,9315.0689, -5055990.2132, 4438998.0496,4,4,23.8846466725,279.007123031,40.6083469898,278.037398167
GPS 20,749.999,22868664.822,22868661.708,-1789512.89772,-1856601.6843,-6.98491930962e-09,1177344.1981, -4736461.8148, 4631157.2643,4,4,27.5455900275,54.7308523545,40.6083469898,278.037398167
GPS 24,749.999,22902632.926,22902632.058,-1514828.4438,-1511027.95715,-1.39698386192e-09,266937.9371, -5372914.4789, 4040836.7489,4,4,26.4168305843,229.26202786,40.6083469898,278.037398167
GPS 28,749.999,21807337.25,21807334.561,-3320829.72519,-3318850.35493,-1.02445483208e-08,946355.6794, -5258549.5839, 4088996.7832,4,4,38.5690572149,151.451523773,40.6083469898,278.037398167
GPS 4,779.999,20175768.987,20175766.679,-4308660.29494,-4304471.04641,-6.053596735e-09,626732.4610, -5114597.2869, 4326190.9928,4,4,71.4584211158,233.874559224,40.6083469898,278.037398167
GPS 7,779.999,20449163.174,20449160.751,-4186518.14389,-4184333.36018,-1.86264514923e-09,814856.7155, -4988013.4764, 4441121.2079,4,4,68.5210327872,52.9183851513,40.6083469898,278.037398167
GPS 9,779.999,23155870.37,23155868.401,-1154561.14412,-1151535.28305,-5.58793544769e-09,7706.1169, -5057857.1013, 4436873.8600,4,4,23.8319353406,278.77021374,40.6083469898,278.037398167
GPS 20,779.999,22876604.542,22876601.699,-1781573.04608,-1848661.83026,-6.98491930962e-09,1177491.3394, -4734227.1621, 4633404.2360,4,4,27.447803976,54.518568192,40.6083469898,278.037398167
GPS 24,779.999,22885438.882,22885438.008,-1532022.43622,-1528221.92963,-1.39698386192e-09,269169.0942, -5370157.3977, 4044352.2365,4,4,26.6184584226,229.398680526,40.6083469898,278.037398167
GPS 28,779.999,21823685.04,21823682.365,-3304481.9714,-3302502.60406,-1.02445483208e-08,947654.2214, -5260333.3263, 4086400.8936,4,4,38.3317205993,151.537316654,40.6083469898,278.037398167
GPS 4,809.999,20169682.111,20169679.792,-4314747.14482,-4310557.89293,-6.053596735e-09,627378.2132, -5113527.7854, 4327361.5122,4,4,71.6858624842,234.252469033,40.6083469898,278.037398167
GPS 5,809.999,24421949.957,nan,nan,nan,-4.19095158577e-09,-253278.4968, -4484018.0491, 5009716.5218,4,0,10.0060407483,316.851859272,40.6083469898,278.037398167
GPS 7,809.999,20451325.111,20451322.724,-4184356.16419,-4182171.37962,-1.86264514923e-09,816287.0553, -4988169.9332, 4440682.7912,4,4,68.4094235127,53.4544264778,40.6083469898,278.037398167
GPS 9,809.999,23162102.058,23162100.034,-1148329.31825,-1145303.45332,-5.58793544769e-09,6076.8710, -5059727.0312, 4434743.8406,4,4,23.7782006023,278.533648121,40.6083469898,278.037398167
GPS 20,809.999,22884647.993,22884645.171,-1773529.57344,-1840618.35905,-6.98491930962e-09,1177654.3948, -4731974.9663, 4635662.9014,4,4,27.3489661352,54.3073584087,40.6083469898,278.037398167
GPS 24,809.999,22868293.547,22868292.657,-1549167.7165,-1545367.18851,-1.39698386192e-09,271379.5638, -5367423.6803, 4047831.9703,4,4,26.8200603895,229.535994405,40.6083469898,278.037398167
GPS 28,809.999,21840099.162,21840096.517,-3288067.82358,-3286088.45903,-1.02445483208e-08,948962.3440, -5262129.9401, 4083783.3506,4,4,38.0945117289,151.622495339,40.6083469898,278.037398167
GPS 4,839.999,20163686.746,20163684.409,-4320742.48761,-4316553.2295,-6.053596735e-09,628025.9065, -5112461.4431, 4328527.3413,4,4,71.9127636371,234.637711614,40.6083469898,278.037398167
GPS 5,839.999,24401970.899,24401970.056,-22518.7108075,-18793.7632976,-4.19095158577e-09,-244571.5492, -4490283.6531, 5004534.4402,4,4,10.1948560258,316.836402386,40.6083469898,278.037398167
GPS 7,839.999,20453532.562,20453530.186,-4182148.7043,-4179963.91588,-1.86264514923e-09,817717.9858, -4988330.2088, 4440239.4659,4,4,68.2967819912,53.9865030507,40.6083469898,278.037398167
GPS 9,839.999,23168430.207,23168428.248,-1142001.13755,-1138975.26898,-5.58793544769e-09,4427.2369, -5061600.1338, 4432607.8076,4,4,23.7234482001,278.297433198,40.6083469898,278.037398167
GPS 20,839.999,22892794.674,22892791.906,-1765382.94736,-1832471.72978,-6.98491930962e-09,1177833.4760, -4729704.9664, 4637933.4541,4,4,27.2490836777,54.0972285901,40.6083469898,278.037398167
GPS 24,839.999,22851196.998,22851196.073,-1566264.21652,-1562463.66982,-1.39698386192e-09,273569.6831, -5364713.0228, 4051276.5028,4,4,27.0216350701,229.673972116,40.6083469898,278.037398167
GPS 28,839.999,21856579.214,21856576.552,-3271587.79589,-3269608.43145,-1.02445483208e-08,950280.2138, -5263939.5823, 4081143.8446,4,4,37.8574321216,151.707063708,40.6083469898,278.037398167
GPS 4,869.999,20157781.586,20157779.258,-4326647.62853,-4322458.36628,-6.053596735e-09,628675.5684, -5111398.2321, 4329688.5146,4,4,72.139105514,235.030535479,40.6083469898,278.037398167
GPS 5,869.999,24382019.139,24382018.21,-42470.4425564,-38745.4691032,-4.19095158577e-09,-235981.9941, -4496466.9183, 4999392.4873,4,4,10.383690932,316.820117699,40.6083469898,278.037398167
GPS 7,869.999,20455784.298,20455781.929,-4179896.97259,-4177712.18268,-1.86264514923e-09,819149.5171, -4988494.3049, 4439791.2259,4,4,68.1831220874,54.5146373186,40.6083469898,278.037398167
GPS 9,869.999,23174853.125,23174851.181,-1135578.26692,-1132552.40239,-5.58793544769e-09,2757.1179, -5063476.5402, 4430465.5755,4,4,23.6676839356,278.061575868,40.6083469898,278.037398167
GPS 20,869.999,22901042.943,22901040.087,-1757134.74746,-1824223.52811,-6.98491930962e-09,1178028.6973, -4727416.8971, 4640216.0898,4,4,27.1481638133,53.8881841471,40.6083469898,278.037398167
GPS 24,869.999,22834148.135,22834147.165,-1583312.99755,-1579512.43221,-1.39698386192e-09,275739.7841, -5362025.1257, 4054686.3768,4,4,27.2231810419,229.812616316,40.6083469898,278.037398167
GPS 28,869.999,21873123.487,21873120.864,-3255043.53763,-3253064.1783,-1.02445483208e-08,951608.0001, -5265762.4125, 4078482.0608,4,4,37.6204832836,151.79102556,40.6083469898,278.037398167
GPS 4,899.999,20151965.543,20151963.218,-4332463.63248,-4328274.36512,-6.053596735e-09,629327.2259, -5110338.1250, 4330845.0656,4,4,72.3648682313,235.431200025,40.6083469898,278.037398167
GPS 5,899.999,24362093.309,24362092.345,-62396.2098754,-58671.2090136,-4.19095158577e-09,-227508.4448, -4502569.0304, 4994290.6929,4,4,10.5725428985,316.803000871,40.6083469898,278.037398167
GPS 7,899.999,20458079.362,20458076.994,-4177601.90683,-4175417.11341,-1.86264514923e-09,820581.6596, -4988662.2232, 4439338.0647,4,4,68.0684575136,55.0388526058,40.6083469898,278.037398167
GPS 9,899.999,23181369.296,23181367.364,-1129062.11527,-1126036.2475,-5.58793544769e-09,1066.4155, -5065356.3820, 4428316.9575,4,4,23.6109136676,277.826082904,40.6083469898,278.037398167
GPS 20,899.999,22909391.387,22909388.409,-1748786.27631,-1815875.05275,-6.98491930962e-09,1178240.1755, -4725110.4893, 4642511.0063,4,4,27.0462137881,53.680230316,40.6083469898,278.037398167
GPS 24,899.999,22817146.186,22817145.292,-1600314.8436,-1596514.25521,-1.39698386192e-09,277890.1934, -5359359.6935, 4058062.1246,4,4,27.4246968739,229.9519297,40.6083469898,278.037398167
GPS 28,899.999,21889730.554,21889727.885,-3238436.44686,-3236457.0923,-1.02445483208e-08,952945.8750, -5267598.5925, 4075797.6788,4,4,37.3836667094,151.87438461,40.6083469898,278.037398167
GPS 4,929.999,20146238.696,20146236.354,-4338190.45529,-4334001.18498,-6.053596735e-09,629980.9060, -5109281.0944, 4331997.0276,4,4,72.5900310348,235.839976083,40.6083469898,278.037398167
GPS 5,929.999,24342194.013,24342193.051,-82295.3838439,-78570.3612697,-4.19095158577e-09,-219149.5153, -4508591.1673, 4989229.0654,4,4,10.7614093242,316.785047522,40.6083469898,278.037398167
GPS 7,929.999,20460417.871,20460415.539,-4175263.36124,-4173078.5652,-1.86264514923e-09,822014.4238, -4988833.9656, 4438879.9760,4,4,67.952801828,55.559173059,40.6083469898,278.037398167
GPS 9,929.999,23187978.405,23187976.442,-1122453.02877,-1119427.16622,-5.58793544769e-09,-644.9711, -5067239.7911, 4426161.7654,4,4,23.5531433111,277.590960951,40.6083469898,278.037398167
GPS 20,929.999,22917839.832,22917836.782,-1740337.7596,-1807426.53107,-6.98491930962e-09,1178468.0300, -4722785.4695, 4644818.4036,4,4,26.943240882,53.4733721602,40.6083469898,278.037398167
GPS 24,929.999,22800191.502,22800190.644,-1617269.50214,-1613468.89654,-1.39698386192e-09,280021.2323, -5356716.4349, 4061404.2689,4,4,27.6261811269,230.091915,40.6083469898,278.037398167
GPS 28,929.999,21906400.268,21906397.447,-3221766.79096,-3219787.43549,-1.02445483208e-08,954294.0130, -5269448.2866, 4073090.3725,4,4,37.1469838823,151.957144494,40.6083469898,278.037398167
GPS 4,959.999,20140601.884,20140599.555,-4343827.23951,-4339637.96503,-6.053596735e-09,630636.6358, -5108227.1135, 4333144.4334,4,4,72.8145722496,236.257146475,40.6083469898,278.037398167
GPS 5,959.999,24322322.576,24322321.607,-102166.657525,-98441.6115321,-4.19095158577e-09,-210903.8215, -4514534.4993, 4984207.5924,4,4,10.9502875753,316.76625324,40.6083469898,278.037398167
GPS 7,959.999,20462800.834,20462798.527,-4172880.35906,-4170695.55754,-1.86264514923e-09,823447.8204, -4989009.5338, 4438416.9531,4,4,67.8361684325,56.0756235943,40.6083469898,278.037398167
GPS 9,959.999,23194680.997,23194678.855,-1115750.48486,-1112724.6191,-5.58793544769e-09,-2377.1447, -5069126.8998, 4423999.8095,4,4,23.4943788357,277.35621653,40.6083469898,278.037398167
GPS 20,959.999,22926389.018,22926385.851,-1731788.57353,-1798877.34055,-6.98491930962e-09,1178712.3824, -4720441.5600, 4647138.4840,4,4,26.8392524071,53.2676145711,40.6083469898,278.037398167
GPS 24,959.999,22783285.065,22783284.2,-1634175.85121,-1630375.22357,-1.39698386192e-09,282133.2172, -5354095.0628, 4064713.3229,4,4,27.8276323534,230.23257499,40.6083469898,278.037398167
GPS 28,959.999,21923133.001,21923130.333,-3205034.01789,-3203054.66671,-1.02445483208e-08,955652.5917, -5271311.6613, 4070359.8101,4,4,36.910436274,152.039308771,40.6083469898,278.037398167
GPS 4,989.999,20135055.824,20135053.52,-4349373.2683,-4345183.98826,-6.053596735e-09,631294.4419, -5107176.1560, 4334287.3151,4,4,73.0384692268,236.683006615,40.6083469898,278.037398167
GPS 5,989.999,24302480.269,24302479.213,-122008.830356,-118283.765857,-4.19095158577e-09,-202769.9817, -4520400.1881, 4979226.2416,4,4,11.1391749849,316.746613574,40.6083469898,278.037398167
GPS 7,989.999,20465229.133,20465226.81,-4170452.06984,-4168267.26501,-1.86264514923e-09,824881.8604, -4989188.9297, 4437948.9892,4,4,67.7185705711,56.5882298463,40.6083469898,278.037398167
GPS 9,989.999,23201477.467,23201475.255,-1108954.12464,-1105928.24911,-5.58793544769e-09,-4130.2101, -5071017.8405, 4421830.8983,4,4,23.4346262644,277.121856032,40.6083469898,278.037398167
GPS 20,989.999,22935039.392,22935036.125,-1723138.28197,-1790227.0497,-6.98491930962e-09,1178973.3572, -4718078.4786, 4649471.4520,4,4,26.7342557062,53.062962269,40.6083469898,278.037398167
GPS 24,989.999,22766427.896,22766427.041,-1651032.95589,-1647232.31098,-1.39698386192e-09,284226.4594, -5351495.2939, 4067989.7899,4,4,28.0290490976,230.373912483,40.6083469898,278.037398167
GPS 28,989.999,21939929.259,21939926.654,-3188237.74476,-3186258.39985,-1.02445483208e-08,957021.7911, -5273188.8860, 4067605.6538,4,4,36.6740253451,152.120880921,40.6083469898,278.037398167
GPS 4,1019.999,20129600.126,20129597.842,-4354828.94127,-4350639.65639,-6.053596735e-09,631954.3511, -5106128.1957, 4335425.7043,4,4,73.261698286,237.11786513,40.6083469898,278.037398167
GPS 5,1019.999,24282667.211,24282666.003,-141821.809473,-138096.706047,-4.19095158577e-09,-194746.6175, -4526189.3866, 4974284.9619,4,4,11.3280688524,316.726124039,40.6083469898,278.037398167
GPS 7,1019.999,20467702.507,20467700.172,-4167978.70917,-4165793.90177,-1.86264514923e-09,826316.5549, -4989372.1554, 4437476.0773,4,4,67.6000213286,57.0970181182,40.6083469898,278.037398167
GPS 9,1019.999,23208366.877,23208364.782,-1102064.67218,-1099038.79888,-5.58793544769e-09,-5904.2744, -5072912.7465, 4419654.8391,4,4,23.3738916719,276.887885724,40.6083469898,278.037398167
GPS 20,1019.999,22943790.212,22943787.055,-1714387.49231,-1781476.26146,-6.98491930962e-09,1179251.0815, -4715695.9389, 4651817.5146,4,4,26.6282581508,52.8594198044,40.6083469898,278.037398167
GPS 24,1019.999,22749619.957,22749619.073,-1667840.85215,-1664040.18588,-1.39698386192e-09,286301.2652, -5348916.8489, 4071234.1642,4,4,28.2304298949,230.51593033,40.6083469898,278.037398167
GPS 28,1019.999,21956788.402,21956785.632,-3171378.68881,-3169399.34801,-1.02445483208e-08,958401.7944, -5275080.1320, 4064827.5599,4,4,36.4377525448,152.20186435,40.6083469898,278.037398167
GPS 4,1049.999,20124235.216,20124232.98,-4360193.83028,-4356004.54133,-6.053596735e-09,632616.3899, -5105083.2068, 4336559.6324,4,4,73.4842346554,237.562044511,40.6083469898,278.037398167
GPS 5,1049.999,24262884.471,24262882.913,-161604.598119,-157879.46454,-4.19095158577e-09,-186832.3545, -4531903.2386, 4969383.6839,4,4,11.5169664433,316.704780113,40.6083469898,278.037398167
GPS 7,1049.999,20470221.386,20470219.051,-4165459.8042,-4163274.99284,-1.86264514923e-09,827751.9152, -4989559.2129, 4436998.2104,4,4,67.4805336294,57.6020153348,40.6083469898,278.037398167
GPS 9,1049.999,23215349.393,23215347.474,-1095082.07174,-1092056.19735,-5.58793544769e-09,-7699.4465, -5074811.7511, 4417471.4374,4,4,23.3121811839,276.654311742,40.6083469898,278.037398167
GPS 20,1049.999,22952641.658,22952638.54,-1705536.08355,-1772624.84884,-6.98491930962e-09,1179545.6850, -4713293.6498, 4654176.8809,4,4,26.5212671394,52.6569915592,40.6083469898,278.037398167
GPS 24,1049.999,22732861.778,22732860.793,-1684598.9556,-1680798.26877,-1.39698386192e-09,288357.9361, -5346359.4526, 4074446.9311,4,4,28.4317732725,230.658631426,40.6083469898,278.037398167
GPS 28,1049.999,21973710.385,21973707.647,-3154456.72367,-3152477.38738,-1.02445483208e-08,959792.7876, -5276985.5737, 4062025.1786,4,4,36.2016193115,152.282262391,40.6083469898,278.037398167
GPS 4,1079.999,20118960.783,20118958.529,-4365468.26452,-4361278.97252,-6.053596735e-09,633280.5847, -5104041.1640, 4337689.1300,4,4,73.7060524063,238.0158818,40.6083469898,278.037398167
GPS 5,1079.999,24243132.081,24243130.508,-181356.965847,-177631.827898,-4.19095158577e-09,-179025.8233, -4537542.8782, 4964522.3208,4,4,11.7058649889,316.682577236,40.6083469898,278.037398167
GPS 7,1079.999,20472785.706,20472783.337,-4162895.48183,-4160710.66862,-1.86264514923e-09,829187.9529, -4989750.1041, 4436515.3812,4,4,67.3601202363,58.1032489954,40.6083469898,278.037398167
GPS 9,1079.999,23222424.537,23222422.613,-1088006.96174,-1084981.08606,-5.58793544769e-09,-9515.8377, -5076714.9883, 4415280.4970,4,4,23.2495009748,276.421140095,40.6083469898,278.037398167
GPS 20,1079.999,22961593.03,22961590.186,-1696584.60581,-1763673.37304,-6.98491930962e-09,1179857.3000, -4710871.3154, 4656549.7626,4,4,26.4132900958,52.4556817481,40.6083469898,278.037398167
GPS 24,1079.999,22716153.456,22716152.291,-1701307.27289,-1697506.56891,-1.39698386192e-09,290396.7687, -5343822.8338, 4077628.5668,4,4,28.6330777485,230.802018705,40.6083469898,278.037398167
GPS 28,1079.999,21990694.614,21990691.943,-3137472.48626,-3135493.15729,-1.02445483208e-08,961194.9594, -5278905.3875, 4059198.1536,4,4,35.9656270726,152.362078305,40.6083469898,278.037398167
GPS 4,1109.999,20113777.032,20113774.775,-4370651.99699,-4366462.69842,-6.053596735e-09,633946.9619, -5103002.0421, 4338814.2273,4,4,73.9271243847,238.479729298,40.6083469898,278.037398167
GPS 5,1109.999,24223410.743,24223409.322,-201078.200389,-197353.022706,-4.19095158577e-09,-171325.6597, -4543109.4295, 4959700.7693,4,4,11.8947616858,316.659510813,40.6083469898,278.037398167
GPS 7,1109.999,20475395.838,20475393.438,-4160285.37004,-4158100.55474,-1.86264514923e-09,830624.6798, -4989944.8314, 4436027.5824,4,4,67.23879375,58.6007471294,40.6083469898,278.037398167
GPS 9,1109.999,23229592.085,23229590.082,-1080839.50488,-1077813.6279,-5.58793544769e-09,-11353.5613, -5078622.5924, 4413081.8202,4,4,23.1858572672,276.188376664,40.6083469898,278.037398167
GPS 20,1109.999,22970644.556,22970641.62,-1687533.06558,-1754621.83064,-6.98491930962e-09,1180186.0616, -4708428.6355, 4658936.3738,4,4,26.3043344677,52.2554944198,40.6083469898,278.037398167
GPS 24,1109.999,22699495.297,22699494.196,-1717965.30889,-1714164.58153,-1.39698386192e-09,292418.0550, -5341306.7248, 4080779.5387,4,4,28.8343418326,230.946095143,40.6083469898,278.037398167
